Timestamp,ACE_Perday,BP_Perday,EV_Perday,GS_Perday,SURE_Perday,ShowRoom_Perday,VM_Perday
29-Nov-23 8:00 AM ICT,18.7,9.0,0.2,18.1,4.9,86.6,17.7
29-Nov-23 8:15 AM ICT,20.2,11.2,0.2,20.0,5.6,98.1,19.1
29-Nov-23 8:30 AM ICT,-233.3,13.8,0.3,23.2,6.1,116.6,20.4
29-Nov-23 8:45 AM ICT,-221.1,16.6,0.3,27.1,7.1,147.8,21.8
29-Nov-23 9:00 AM ICT,-211.3,-106.8,0.4,31.8,8.4,172.4,23.8
29-Nov-23 9:15 AM ICT,-199.6,28.4,0.5,37.4,9.6,199.6,25.6
29-Nov-23 9:30 AM ICT,-190.6,35.8,0.5,45.1,10.6,226.9,27.9
29-Nov-23 9:45 AM ICT,-179.0,41.7,0.6,54.3,11.9,253.5,31.1
29-Nov-23 10:00 AM ICT,-168.4,48.1,0.7,63.8,13.2,279.8,34.0
29-Nov-23 10:15 AM ICT,-151.5,54.1,0.8,72.4,-49.1,307.8,36.9
29-Nov-23 10:30 AM ICT,-133.2,60.6,0.9,81.7,-47.5,335.0,40.1
29-Nov-23 10:45 AM ICT,-114.8,66.6,0.9,91.4,18.1,363.9,43.6
29-Nov-23 11:00 AM ICT,-99.5,71.3,1.1,101.8,19.5,391.1,47.5
29-Nov-23 11:15 AM ICT,-87.0,78.5,1.1,112.1,21.2,420.0,52.0
29-Nov-23 11:30 AM ICT,-64.6,87.1,1.2,122.3,22.6,446.9,56.4
29-Nov-23 11:45 AM ICT,-39.3,93.8,1.3,136.7,23.9,473.4,63.2
29-Nov-23 12:00 PM ICT,-12.1,100.1,1.4,149.1,25.0,498.4,69.3
29-Nov-23 12:15 PM ICT,2.4,104.0,1.4,158.7,25.9,522.0,74.9
29-Nov-23 12:30 PM ICT,11.5,106.9,1.4,165.1,26.7,543.3,79.9
29-Nov-23 12:45 PM ICT,-232.9,109.4,1.5,171.6,27.6,568.9,85.4
29-Nov-23 1:00 PM ICT,-222.6,112.1,1.5,178.0,28.4,592.8,91.0
29-Nov-23 1:15 PM ICT,-211.8,116.5,1.6,185.0,29.7,616.7,96.4
29-Nov-23 1:30 PM ICT,-444.6,124.2,1.7,195.7,31.2,642.5,102.7
29-Nov-23 1:45 PM ICT,-419.1,132.6,1.7,206.6,32.7,668.7,108.8
29-Nov-23 2:00 PM ICT,-390.1,138.8,1.8,218.7,34.2,696.3,114.9
29-Nov-23 2:15 PM ICT,-359.0,145.1,1.9,230.1,35.6,724.1,121.0
29-Nov-23 2:30 PM ICT,-332.9,22.5,2.0,244.3,37.4,750.2,127.0
29-Nov-23 2:45 PM ICT,-317.1,156.5,2.1,257.6,38.8,775.4,132.8
29-Nov-23 3:00 PM ICT,-296.1,162.3,2.1,269.4,40.5,800.8,138.0
29-Nov-23 3:15 PM ICT,-281.0,169.8,2.3,280.2,42.7,826.9,142.7
29-Nov-23 3:30 PM ICT,-264.6,178.3,2.4,291.5,44.2,853.7,147.4
29-Nov-23 3:45 PM ICT,-246.2,184.9,2.4,301.8,46.2,878.5,152.0
29-Nov-23 4:00 PM ICT,-477.1,188.3,2.5,312.4,47.5,905.3,156.5
29-Nov-23 4:15 PM ICT,-451.6,193.5,2.6,322.6,49.2,930.8,160.6
29-Nov-23 4:30 PM ICT,-425.3,200.2,2.7,333.5,50.7,958.5,165.2
29-Nov-23 4:45 PM ICT,-394.3,207.5,2.7,343.4,52.3,984.5,169.4
29-Nov-23 5:00 PM ICT,-355.9,210.9,2.8,351.0,54.3,1001.4,174.1
29-Nov-23 5:15 PM ICT,-335.4,211.9,2.8,354.7,54.7,1011.4,176.9
29-Nov-23 5:30 PM ICT,-316.7,212.4,2.8,355.6,54.9,1016.3,177.8
29-Nov-23 5:45 PM ICT,-316.1,213.0,2.8,356.1,55.1,1019.5,178.2
29-Nov-23 6:00 PM ICT,-315.4,213.7,2.8,356.7,55.5,1022.5,178.8
29-Nov-23 6:15 PM ICT,-314.8,214.1,2.8,357.5,55.9,1025.3,179.6
29-Nov-23 6:30 PM ICT,-314.3,214.4,2.8,358.2,56.3,1028.2,180.2
29-Nov-23 6:45 PM ICT,-313.6,214.8,2.8,358.9,56.6,1030.9,180.8
29-Nov-23 7:00 PM ICT,-313.0,215.2,2.9,359.6,56.9,1033.6,181.4
29-Nov-23 7:15 PM ICT,-312.4,215.7,2.9,360.3,57.3,1037.0,182.0
29-Nov-23 7:30 PM ICT,-311.8,216.1,2.9,361.0,57.6,1039.8,182.6
29-Nov-23 7:45 PM ICT,-311.2,216.4,2.9,361.6,57.9,1042.6,183.2
29-Nov-23 8:00 PM ICT,-310.5,216.8,2.9,362.2,58.2,1045.3,183.8
29-Nov-23 8:15 PM ICT,-309.9,217.1,2.9,362.8,58.5,1048.1,184.4
29-Nov-23 8:30 PM ICT,-309.3,217.5,2.9,363.3,58.8,1050.7,185.0
29-Nov-23 8:45 PM ICT,-308.7,217.8,2.9,363.9,59.0,1053.5,185.5
29-Nov-23 9:00 PM ICT,-308.1,218.2,2.9,364.5,59.2,1056.0,186.1
29-Nov-23 9:15 PM ICT,-307.5,218.5,2.9,365.1,59.4,1058.4,186.7
29-Nov-23 9:30 PM ICT,-306.9,218.8,2.9,365.6,59.6,1060.7,187.3
29-Nov-23 9:45 PM ICT,-306.3,219.2,2.9,366.2,59.8,1062.9,187.8
29-Nov-23 10:00 PM ICT,-305.7,219.5,2.9,366.7,59.9,1065.3,188.4
29-Nov-23 10:15 PM ICT,-305.0,219.8,3.0,367.3,60.1,1067.5,188.9
29-Nov-23 10:30 PM ICT,-304.5,220.0,3.0,367.8,60.3,1070.3,189.4
29-Nov-23 10:45 PM ICT,-303.9,220.3,3.0,368.4,60.5,1072.6,189.9
29-Nov-23 11:00 PM ICT,-303.3,220.7,3.0,369.0,60.7,1075.0,190.5
29-Nov-23 11:15 PM ICT,-302.7,221.0,3.0,369.6,60.9,1077.4,191.1
29-Nov-23 11:30 PM ICT,-302.0,221.4,3.0,370.1,61.1,1079.7,191.6
29-Nov-23 11:45 PM ICT,-301.5,221.7,3.0,370.7,61.2,1082.2,192.1
30-Nov-23 12:00 AM ICT,-300.8,222.0,3.0,371.2,61.4,1084.9,192.6
30-Nov-23 12:15 AM ICT,0.5,0.2,0.0,0.5,0.2,2.5,0.5
30-Nov-23 12:30 AM ICT,1.2,0.5,0.0,1.1,0.3,4.8,1.0
30-Nov-23 12:45 AM ICT,1.8,0.9,0.0,1.6,0.5,7.3,1.5
30-Nov-23 1:00 AM ICT,2.4,1.2,0.0,2.2,0.7,9.7,2.0
30-Nov-23 1:15 AM ICT,3.0,1.5,0.0,2.7,0.9,12.1,2.5
30-Nov-23 1:30 AM ICT,3.6,1.8,0.1,3.2,1.1,14.9,3.0
30-Nov-23 1:45 AM ICT,4.2,2.4,0.1,3.7,1.4,17.2,3.4
30-Nov-23 2:00 AM ICT,4.7,2.9,0.1,4.2,1.6,19.6,3.9
30-Nov-23 2:15 AM ICT,5.5,3.5,0.1,4.8,1.8,21.9,4.4
30-Nov-23 2:30 AM ICT,6.0,3.8,0.1,5.3,2.0,24.4,4.9
30-Nov-23 2:45 AM ICT,6.6,4.3,0.1,5.8,2.2,26.8,5.3
30-Nov-23 3:00 AM ICT,7.1,4.7,0.1,6.4,2.4,29.3,5.8
30-Nov-23 3:15 AM ICT,7.8,5.0,0.1,6.9,2.6,32.0,6.3
30-Nov-23 3:30 AM ICT,8.3,5.1,0.1,7.4,2.8,34.4,6.7
30-Nov-23 3:45 AM ICT,8.9,5.5,0.1,8.0,3.1,36.9,7.2
30-Nov-23 4:00 AM ICT,9.6,5.8,0.1,8.5,3.3,39.5,7.7
30-Nov-23 4:15 AM ICT,10.1,5.9,0.2,9.0,3.5,41.9,8.2
30-Nov-23 4:30 AM ICT,10.8,6.3,0.2,9.5,3.7,44.7,8.7
30-Nov-23 4:45 AM ICT,11.2,6.6,0.2,10.1,3.9,47.0,9.2
30-Nov-23 5:00 AM ICT,11.9,6.7,0.2,10.6,4.0,49.3,9.6
30-Nov-23 5:15 AM ICT,12.5,7.1,0.2,11.1,4.2,51.6,10.1
30-Nov-23 5:30 AM ICT,13.1,7.2,0.2,11.6,4.4,53.8,10.7
30-Nov-23 5:45 AM ICT,13.7,7.5,0.2,12.0,4.5,55.9,10.9
30-Nov-23 6:00 AM ICT,14.2,7.7,0.2,12.4,4.6,58.4,11.1
30-Nov-23 6:15 AM ICT,14.8,7.8,0.2,12.7,4.7,60.6,11.3
30-Nov-23 6:30 AM ICT,15.3,8.1,0.2,13.0,4.8,62.9,11.4
30-Nov-23 6:45 AM ICT,16.0,8.1,0.2,13.4,4.9,65.0,11.6
30-Nov-23 7:00 AM ICT,16.5,8.4,0.2,13.8,5.0,67.6,11.8
30-Nov-23 7:15 AM ICT,17.0,8.6,0.2,14.1,5.1,70.4,12.0
30-Nov-23 7:30 AM ICT,17.5,9.2,0.2,14.7,5.3,74.4,12.2
30-Nov-23 7:45 AM ICT,18.0,11.5,0.2,15.8,5.4,79.4,12.4
30-Nov-23 8:00 AM ICT,19.0,13.5,0.3,17.6,5.9,87.9,13.1
30-Nov-23 8:15 AM ICT,21.9,15.2,0.3,20.0,6.3,99.8,14.5
30-Nov-23 8:30 AM ICT,27.7,17.1,0.3,24.2,6.9,114.2,16.4
30-Nov-23 8:45 AM ICT,37.9,21.6,0.3,29.3,7.9,148.5,18.4
30-Nov-23 9:00 AM ICT,48.7,26.1,0.4,36.1,9.8,181.7,21.5
30-Nov-23 9:15 AM ICT,60.3,29.9,0.4,43.7,11.7,212.5,24.2
30-Nov-23 9:30 AM ICT,-182.7,35.6,0.4,53.7,13.1,240.7,27.7
30-Nov-23 9:45 AM ICT,-164.7,41.6,0.5,64.5,14.9,268.7,31.4
30-Nov-23 10:00 AM ICT,-141.3,47.8,0.5,75.4,-46.7,298.0,35.4
30-Nov-23 10:15 AM ICT,-119.8,-74.8,0.6,84.6,-45.0,327.1,39.5
30-Nov-23 10:30 AM ICT,-97.6,-69.9,0.6,94.8,20.5,356.8,43.2
30-Nov-23 10:45 AM ICT,-66.2,62.3,0.7,104.7,22.3,385.5,46.8
30-Nov-23 11:00 AM ICT,-26.3,68.7,0.7,117.6,24.1,415.4,50.9
30-Nov-23 11:15 AM ICT,7.3,75.2,0.8,130.9,26.2,443.9,55.0
30-Nov-23 11:30 AM ICT,45.4,79.9,0.8,142.8,27.9,471.5,59.0
30-Nov-23 11:45 AM ICT,-174.9,85.4,0.8,154.1,29.8,498.7,63.9
30-Nov-23 12:00 PM ICT,-144.5,90.6,0.9,164.1,31.6,526.7,68.7
30-Nov-23 12:15 PM ICT,-119.8,93.5,0.9,170.3,32.8,553.9,73.3
30-Nov-23 12:30 PM ICT,-104.3,95.8,0.9,176.5,34.1,577.3,78.0
30-Nov-23 12:45 PM ICT,-92.9,97.8,0.9,182.8,35.5,601.7,82.3
30-Nov-23 1:00 PM ICT,-80.7,99.8,1.0,189.0,36.5,624.6,86.5
30-Nov-23 1:15 PM ICT,-68.7,103.3,1.0,194.6,37.7,649.0,90.5
30-Nov-23 1:30 PM ICT,-50.4,110.4,1.0,203.1,39.5,676.0,94.4
30-Nov-23 1:45 PM ICT,-20.4,118.1,1.1,212.3,41.5,703.3,98.6
30-Nov-23 2:00 PM ICT,1.7,125.1,1.1,222.0,43.2,729.0,102.8
30-Nov-23 2:15 PM ICT,1.7,130.3,1.2,232.1,45.4,758.9,107.1
30-Nov-23 2:30 PM ICT,12.1,137.0,1.2,242.4,47.7,786.0,111.5
30-Nov-23 2:45 PM ICT,30.0,142.3,1.3,252.7,49.8,813.7,115.7
30-Nov-23 3:00 PM ICT,55.0,149.3,1.3,263.5,52.8,841.8,120.5
30-Nov-23 3:15 PM ICT,-176.6,157.6,1.3,273.7,55.1,868.3,125.7
30-Nov-23 3:30 PM ICT,-397.9,162.3,1.4,284.3,57.5,896.6,130.9
30-Nov-23 3:45 PM ICT,-365.9,167.1,1.4,295.6,60.0,924.0,136.1
30-Nov-23 4:00 PM ICT,-336.0,170.8,1.4,307.8,61.3,952.5,141.5
30-Nov-23 4:15 PM ICT,-307.1,173.6,1.4,320.3,62.8,978.4,148.4
30-Nov-23 4:30 PM ICT,-281.8,180.5,1.5,331.5,64.9,1004.6,154.6
30-Nov-23 4:45 PM ICT,-258.7,57.9,1.5,341.9,66.8,1029.6,160.2
30-Nov-23 5:00 PM ICT,-242.4,63.3,1.5,351.1,67.7,1046.5,164.8
30-Nov-23 5:15 PM ICT,-234.6,193.3,1.5,354.4,67.9,1057.3,167.5
30-Nov-23 5:30 PM ICT,-233.7,193.3,1.5,355.4,68.0,1065.1,168.4
30-Nov-23 5:45 PM ICT,-233.2,193.5,1.5,356.4,68.3,1071.8,169.4
30-Nov-23 6:00 PM ICT,-232.5,193.7,1.5,357.5,68.6,1077.5,170.6
30-Nov-23 6:15 PM ICT,-231.9,194.1,1.5,358.5,69.0,1081.8,171.8
30-Nov-23 6:30 PM ICT,-231.3,194.4,1.5,359.5,69.3,1085.7,172.9
30-Nov-23 6:45 PM ICT,-230.6,194.8,1.5,360.5,69.7,1088.3,174.0
30-Nov-23 7:00 PM ICT,-230.0,195.2,1.6,361.5,70.0,1091.1,175.3
30-Nov-23 7:15 PM ICT,-229.4,195.5,1.6,362.5,70.3,1094.0,176.4
30-Nov-23 7:30 PM ICT,-228.8,195.9,1.6,363.5,70.7,1096.8,177.6
30-Nov-23 7:45 PM ICT,-228.1,196.3,1.6,364.4,71.0,1099.9,178.6
30-Nov-23 8:00 PM ICT,-227.4,196.7,1.6,365.0,71.3,1102.8,179.2
30-Nov-23 8:15 PM ICT,-226.8,197.0,1.6,365.7,71.6,1105.9,179.8
30-Nov-23 8:30 PM ICT,-226.2,197.4,1.6,366.4,71.9,1108.5,180.5
30-Nov-23 8:45 PM ICT,-225.6,197.8,1.6,367.1,72.1,1111.1,181.1
30-Nov-23 9:00 PM ICT,-224.8,198.0,1.6,367.8,72.3,1113.5,181.7
30-Nov-23 9:15 PM ICT,-224.2,198.2,1.6,368.4,72.5,1116.0,182.3
30-Nov-23 9:30 PM ICT,-223.6,198.3,1.6,369.1,72.7,1118.4,182.8
30-Nov-23 9:45 PM ICT,-223.0,198.5,1.6,369.8,72.9,1121.4,183.4
30-Nov-23 10:00 PM ICT,-222.3,198.7,1.7,370.4,73.1,1123.9,184.1
30-Nov-23 10:15 PM ICT,-221.7,198.9,1.7,371.0,73.2,1126.3,184.7
30-Nov-23 10:30 PM ICT,-221.1,199.0,1.7,371.6,73.5,1128.5,185.3
30-Nov-23 10:45 PM ICT,-220.4,199.2,1.7,372.2,73.6,1130.8,185.8
30-Nov-23 11:00 PM ICT,-219.9,199.4,1.7,372.7,73.8,1133.2,186.4
30-Nov-23 11:15 PM ICT,-219.1,199.6,1.7,373.3,74.0,1135.6,187.0
30-Nov-23 11:30 PM ICT,-218.5,199.7,1.7,373.9,74.3,1138.4,187.5
30-Nov-23 11:45 PM ICT,-217.9,199.9,1.7,374.5,74.5,1140.8,188.1
01-Dec-23 12:00 AM ICT,-217.4,200.1,1.7,375.1,74.7,1143.2,188.7
01-Dec-23 12:15 AM ICT,0.7,0.2,0.0,0.5,0.2,2.4,0.5
01-Dec-23 12:30 AM ICT,1.3,0.3,0.0,1.1,0.3,4.7,1.1
01-Dec-23 12:45 AM ICT,2.0,0.5,0.0,1.6,0.5,7.3,1.6
01-Dec-23 1:00 AM ICT,2.6,0.7,0.0,2.2,0.7,10.0,2.1
01-Dec-23 1:15 AM ICT,3.2,0.9,0.0,2.7,0.9,12.4,2.6
01-Dec-23 1:30 AM ICT,3.8,1.0,0.0,3.3,1.0,14.9,3.1
01-Dec-23 1:45 AM ICT,4.3,1.2,0.1,3.8,1.2,17.3,3.7
01-Dec-23 2:00 AM ICT,5.1,1.5,0.1,4.4,1.4,19.7,4.3
01-Dec-23 2:15 AM ICT,5.6,1.9,0.1,5.0,1.6,21.9,4.8
01-Dec-23 2:30 AM ICT,6.3,2.2,0.1,5.5,1.7,24.7,5.4
01-Dec-23 2:45 AM ICT,6.8,2.6,0.1,6.1,1.9,27.0,5.9
01-Dec-23 3:00 AM ICT,7.4,2.9,0.1,6.6,2.1,29.1,6.4
01-Dec-23 3:15 AM ICT,8.0,3.3,0.1,7.2,2.3,31.5,6.9
01-Dec-23 3:30 AM ICT,8.6,3.5,0.1,7.7,2.5,34.0,7.4
01-Dec-23 3:45 AM ICT,9.3,3.6,0.1,8.3,2.6,36.4,8.0
01-Dec-23 4:00 AM ICT,9.9,3.8,0.1,8.8,2.8,39.2,8.5
01-Dec-23 4:15 AM ICT,10.4,4.0,0.1,9.4,2.9,41.5,9.1
01-Dec-23 4:30 AM ICT,11.1,4.1,0.1,10.0,3.1,43.9,9.7
01-Dec-23 4:45 AM ICT,11.6,4.3,0.1,10.5,3.2,46.3,10.2
01-Dec-23 5:00 AM ICT,12.3,4.5,0.2,11.0,3.4,48.7,10.7
01-Dec-23 5:15 AM ICT,12.8,4.6,0.2,11.6,3.6,51.4,11.2
01-Dec-23 5:30 AM ICT,13.5,4.8,0.2,12.0,3.7,53.7,11.7
01-Dec-23 5:45 AM ICT,14.0,4.9,0.2,12.3,3.9,55.8,12.0
01-Dec-23 6:00 AM ICT,14.6,4.9,0.2,12.6,4.0,57.9,12.2
01-Dec-23 6:15 AM ICT,15.3,5.0,0.2,12.9,4.1,60.1,12.4
01-Dec-23 6:30 AM ICT,15.8,5.1,0.2,13.2,4.2,62.3,12.5
01-Dec-23 6:45 AM ICT,16.4,5.1,0.2,13.5,4.3,64.8,12.7
01-Dec-23 7:00 AM ICT,16.8,5.3,0.2,13.7,4.5,67.9,12.8
01-Dec-23 7:15 AM ICT,17.5,5.4,0.2,14.0,4.6,72.4,13.0
01-Dec-23 7:30 AM ICT,18.0,5.6,0.2,14.4,4.8,77.6,13.1
01-Dec-23 7:45 AM ICT,18.6,7.2,0.2,15.4,5.1,83.9,13.4
01-Dec-23 8:00 AM ICT,19.4,10.5,0.2,17.0,-58.7,93.3,13.9
01-Dec-23 8:15 AM ICT,20.7,12.1,0.3,19.6,-58.5,105.3,15.6
01-Dec-23 8:30 AM ICT,24.1,14.4,0.3,25.4,-57.3,122.7,17.6
01-Dec-23 8:45 AM ICT,-223.4,18.2,0.3,33.2,-55.7,161.0,21.0
01-Dec-23 9:00 AM ICT,-206.9,21.6,0.4,42.1,10.1,199.6,25.1
01-Dec-23 9:15 AM ICT,-182.2,28.1,0.4,51.8,11.2,234.2,29.6
01-Dec-23 9:30 AM ICT,-149.1,36.1,0.5,64.5,12.7,272.1,35.6
01-Dec-23 9:45 AM ICT,-117.4,43.3,0.5,76.4,14.4,307.3,41.5
01-Dec-23 10:00 AM ICT,-82.8,51.1,0.6,87.5,16.2,340.2,46.1
01-Dec-23 10:15 AM ICT,-48.8,56.5,0.6,97.2,17.7,380.9,51.0
01-Dec-23 10:30 AM ICT,-11.4,63.0,0.7,107.3,19.9,415.8,55.5
01-Dec-23 10:45 AM ICT,-228.2,70.8,0.8,117.8,21.8,451.3,59.4
01-Dec-23 11:00 AM ICT,-192.8,78.7,0.8,128.6,23.4,486.4,64.0
01-Dec-23 11:15 AM ICT,-157.9,86.0,0.9,139.3,25.1,521.7,68.9
01-Dec-23 11:30 AM ICT,-131.8,92.7,0.9,150.3,26.5,558.6,73.3
01-Dec-23 11:45 AM ICT,-112.1,98.2,1.0,160.8,28.0,598.3,77.1
01-Dec-23 12:00 PM ICT,-95.6,103.0,1.0,169.8,29.2,634.8,80.9
01-Dec-23 12:15 PM ICT,-81.0,107.2,1.0,176.3,30.3,667.6,84.8
01-Dec-23 12:30 PM ICT,-69.5,-18.6,1.0,182.1,31.3,696.7,88.4
01-Dec-23 12:45 PM ICT,-58.0,-16.3,1.1,187.5,32.5,725.7,92.1
01-Dec-23 1:00 PM ICT,-46.9,-14.6,1.1,193.1,33.6,756.0,96.1
01-Dec-23 1:15 PM ICT,-33.8,-11.1,1.1,200.3,34.9,787.9,100.6
01-Dec-23 1:30 PM ICT,-10.3,123.9,1.1,210.1,36.6,818.5,105.9
01-Dec-23 1:45 PM ICT,4.3,131.6,1.2,220.0,38.4,848.3,109.8
01-Dec-23 2:00 PM ICT,23.1,139.5,1.2,231.4,40.1,881.3,114.1
01-Dec-23 2:15 PM ICT,-212.3,147.1,1.3,242.8,42.4,914.6,118.9
01-Dec-23 2:30 PM ICT,-192.5,152.7,1.3,254.5,44.3,947.1,124.1
01-Dec-23 2:45 PM ICT,-172.6,159.9,1.3,267.3,46.1,980.1,129.6
01-Dec-23 3:00 PM ICT,-153.1,168.1,1.4,279.4,47.9,1013.9,134.7
01-Dec-23 3:15 PM ICT,-118.2,174.9,1.4,290.2,49.8,1045.3,139.5
01-Dec-23 3:30 PM ICT,-85.2,181.2,1.4,301.7,51.7,1076.4,144.3
01-Dec-23 3:45 PM ICT,-45.5,187.7,1.4,313.6,53.8,1107.5,149.2
01-Dec-23 4:00 PM ICT,-4.9,194.2,1.5,326.5,56.0,1140.2,154.0
01-Dec-23 4:15 PM ICT,-222.9,199.3,1.5,337.8,58.0,1170.2,159.4
01-Dec-23 4:30 PM ICT,-196.6,204.6,1.5,348.7,59.6,1201.0,164.7
01-Dec-23 4:45 PM ICT,-422.6,208.5,1.5,357.7,61.3,1231.2,168.9
01-Dec-23 5:00 PM ICT,-398.9,215.1,1.5,365.6,61.9,1260.9,172.6
01-Dec-23 5:15 PM ICT,-392.1,217.3,1.6,367.6,62.1,1285.5,174.0
01-Dec-23 5:30 PM ICT,-391.2,217.4,1.6,368.7,62.6,1298.1,174.3
01-Dec-23 5:45 PM ICT,-390.5,217.8,1.6,371.6,63.2,1303.5,174.7
01-Dec-23 6:00 PM ICT,-389.9,218.4,1.6,374.6,64.0,1308.0,175.3
01-Dec-23 6:15 PM ICT,-389.2,219.4,1.6,377.6,64.9,1312.0,176.0
01-Dec-23 6:30 PM ICT,-388.6,220.0,1.6,380.5,65.8,1315.7,176.8
01-Dec-23 6:45 PM ICT,-387.9,221.4,1.7,382.5,66.7,1320.2,177.5
01-Dec-23 7:00 PM ICT,-387.2,222.6,1.7,383.4,67.6,1325.5,178.2
01-Dec-23 7:15 PM ICT,-386.6,223.8,1.7,384.2,68.5,1329.4,178.9
01-Dec-23 7:30 PM ICT,-385.9,224.8,1.7,384.9,5.6,1333.6,179.6
01-Dec-23 7:45 PM ICT,-385.4,226.0,1.7,385.7,7.2,1337.7,180.2
01-Dec-23 8:00 PM ICT,-384.5,227.0,1.7,386.4,8.9,1342.0,181.0
01-Dec-23 8:15 PM ICT,-384.0,228.3,1.8,387.7,74.0,1345.8,182.6
01-Dec-23 8:30 PM ICT,-383.3,229.4,1.8,388.9,75.0,1349.2,184.0
01-Dec-23 8:45 PM ICT,-382.7,230.2,1.8,389.9,75.4,1352.2,185.3
01-Dec-23 9:00 PM ICT,-382.0,230.9,1.8,390.6,75.6,1355.0,185.9
01-Dec-23 9:15 PM ICT,-381.4,231.5,1.8,391.3,75.8,1358.1,186.5
01-Dec-23 9:30 PM ICT,-380.6,232.4,1.8,392.0,76.0,1360.7,187.1
01-Dec-23 9:45 PM ICT,-380.1,233.0,1.8,392.7,76.2,1363.4,187.7
01-Dec-23 10:00 PM ICT,-379.4,233.6,1.8,393.4,76.4,1366.1,188.3
01-Dec-23 10:15 PM ICT,-378.8,234.2,1.9,394.1,76.6,1368.8,188.9
01-Dec-23 10:30 PM ICT,-378.1,234.3,1.9,394.8,76.8,1371.4,189.5
01-Dec-23 10:45 PM ICT,-377.6,234.5,1.9,395.4,77.0,1374.4,190.1
01-Dec-23 11:00 PM ICT,-376.9,234.6,1.9,396.1,77.3,1376.9,190.7
01-Dec-23 11:15 PM ICT,-376.3,234.7,1.9,396.8,77.5,1379.4,191.3
01-Dec-23 11:30 PM ICT,-375.6,234.9,1.9,397.4,77.7,1381.9,191.9
01-Dec-23 11:45 PM ICT,-374.9,235.0,1.9,398.1,77.9,1384.5,192.5
02-Dec-23 12:00 AM ICT,-374.3,235.1,1.9,398.7,78.1,1387.1,193.1
02-Dec-23 12:15 AM ICT,0.7,0.1,0.0,0.6,0.2,2.6,0.6
02-Dec-23 12:30 AM ICT,1.2,0.3,0.0,1.2,0.3,5.5,1.3
02-Dec-23 12:45 AM ICT,1.9,0.4,0.0,1.8,0.5,8.2,1.8
02-Dec-23 1:00 AM ICT,2.5,0.5,0.0,2.4,0.6,10.7,2.4
02-Dec-23 1:15 AM ICT,3.3,0.7,0.0,3.0,0.7,13.4,3.0
02-Dec-23 1:30 AM ICT,3.7,0.8,0.0,3.6,0.9,15.9,3.6
02-Dec-23 1:45 AM ICT,4.5,1.0,0.0,4.2,1.0,18.5,4.2
02-Dec-23 2:00 AM ICT,5.0,1.1,0.1,4.8,1.2,21.3,4.8
02-Dec-23 2:15 AM ICT,5.7,1.2,0.1,5.4,1.3,24.0,5.3
02-Dec-23 2:30 AM ICT,6.4,1.4,0.1,6.0,1.5,26.4,5.9
02-Dec-23 2:45 AM ICT,7.0,1.5,0.1,6.6,1.6,29.0,6.5
02-Dec-23 3:00 AM ICT,7.6,1.7,0.1,7.2,1.8,31.3,7.1
02-Dec-23 3:15 AM ICT,8.2,-126.2,0.1,7.8,1.9,33.9,7.7
02-Dec-23 3:30 AM ICT,8.9,-126.1,0.1,8.4,2.1,36.8,8.3
02-Dec-23 3:45 AM ICT,9.5,-125.9,0.1,9.0,2.2,39.5,8.8
02-Dec-23 4:00 AM ICT,10.2,-125.8,0.1,9.6,2.4,42.1,9.4
02-Dec-23 4:15 AM ICT,10.7,-125.6,0.1,10.1,2.5,44.6,10.0
02-Dec-23 4:30 AM ICT,11.5,-125.5,0.1,10.8,2.7,47.3,10.6
02-Dec-23 4:45 AM ICT,12.0,-125.4,0.1,11.4,2.8,49.9,11.2
02-Dec-23 5:00 AM ICT,12.6,-125.2,0.1,12.0,3.0,52.9,11.8
02-Dec-23 5:15 AM ICT,13.3,-125.1,0.1,12.6,3.1,55.5,12.4
02-Dec-23 5:30 AM ICT,13.9,-124.9,0.1,13.2,3.3,58.0,13.0
02-Dec-23 5:45 AM ICT,14.6,-124.8,0.2,13.6,3.5,60.6,13.4
02-Dec-23 6:00 AM ICT,15.2,-124.8,0.2,13.9,3.6,63.0,13.6
02-Dec-23 6:15 AM ICT,15.7,-124.8,0.2,14.2,3.7,65.7,13.8
02-Dec-23 6:30 AM ICT,16.3,-124.7,0.2,14.5,3.8,68.0,14.0
02-Dec-23 6:45 AM ICT,17.0,-124.7,0.2,14.8,3.9,70.9,14.2
02-Dec-23 7:00 AM ICT,17.6,-124.4,0.2,15.1,4.1,74.4,14.4
02-Dec-23 7:15 AM ICT,18.1,-124.2,0.2,15.4,4.2,96.3,14.6
02-Dec-23 7:30 AM ICT,18.6,-124.0,0.2,15.8,4.3,115.8,14.8
02-Dec-23 7:45 AM ICT,19.2,-122.4,0.2,16.6,4.5,130.6,15.0
02-Dec-23 8:00 AM ICT,20.0,-121.2,0.2,18.2,4.8,154.3,15.5
02-Dec-23 8:15 AM ICT,21.8,-120.1,0.2,20.5,5.7,184.1,17.3
02-Dec-23 8:30 AM ICT,27.7,-117.3,0.3,26.3,6.6,212.9,19.3
02-Dec-23 8:45 AM ICT,37.9,-111.9,0.3,32.7,8.6,250.5,21.8
02-Dec-23 9:00 AM ICT,54.1,20.1,0.4,40.5,10.0,285.7,24.9
02-Dec-23 9:15 AM ICT,72.1,25.4,0.4,49.8,11.5,319.1,29.1
02-Dec-23 9:30 AM ICT,92.6,31.6,0.5,61.0,12.9,354.7,32.9
02-Dec-23 9:45 AM ICT,114.6,40.7,0.5,72.1,14.4,390.8,36.9
