Timestamp,BP_KWH,EV_KWH,GS_KWH,SURE_KWH,VM_KWH,ACE_KWH,ShowRoom_KWH
21-Jul-23 12:00 PM ICT,1156.9,98.1,2114.1,528.5,1892.2,4004.9,5468.0
21-Jul-23 12:15 PM ICT,1161.7,98.1,2123.1,530.1,1899.8,4005.4,5502.4
21-Jul-23 12:30 PM ICT,1165.3,98.1,2131.1,531.7,1906.3,4037.4,5535.3
21-Jul-23 12:45 PM ICT,1169.3,98.1,2138.9,533.1,1912.3,4085.4,5566.0
21-Jul-23 1:00 PM ICT,1173.2,98.1,2146.6,534.5,1918.4,4106.8,5595.4
21-Jul-23 1:15 PM ICT,1180.2,98.2,2156.5,536.1,1925.3,4106.8,5626.1
21-Jul-23 1:30 PM ICT,1192.0,98.2,2169.7,538.8,1932.6,4138.8,5660.1
21-Jul-23 1:45 PM ICT,1201.5,98.2,2184.8,541.0,1939.8,4170.8,5695.5
21-Jul-23 2:00 PM ICT,1212.3,98.3,2201.9,543.9,1946.5,4202.8,5734.1
21-Jul-23 2:15 PM ICT,1223.2,98.3,2220.3,546.8,1953.4,4234.8,5774.4
21-Jul-23 2:30 PM ICT,1234.2,98.3,2237.8,549.3,1960.5,4266.8,5813.8
21-Jul-23 2:45 PM ICT,1245.2,98.3,2253.9,552.2,1968.5,4266.8,5851.8
21-Jul-23 3:00 PM ICT,1255.6,98.4,2269.1,555.2,1976.0,4330.8,5889.4
21-Jul-23 3:15 PM ICT,1274.9,98.4,2285.0,557.6,1983.2,4362.8,5928.9
21-Jul-23 3:30 PM ICT,1283.9,98.4,2304.3,560.0,1990.2,4362.8,5970.3
21-Jul-23 3:45 PM ICT,1291.9,98.5,2319.9,562.1,1997.2,4394.8,6011.0
21-Jul-23 4:00 PM ICT,1294.4,98.5,2333.8,563.9,2004.4,4426.8,6054.1
21-Jul-23 4:15 PM ICT,1303.9,98.0,2346.9,566.1,2011.5,4426.8,6095.0
21-Jul-23 4:30 PM ICT,1323.3,98.0,2360.5,567.8,2017.8,4426.8,6132.8
21-Jul-23 4:45 PM ICT,1327.1,98.1,2373.3,569.4,2024.1,4443.3,6170.8
21-Jul-23 5:00 PM ICT,1336.2,98.1,2382.3,571.1,2028.1,4440.4,6194.3
21-Jul-23 5:15 PM ICT,1338.4,98.1,2386.5,571.3,2029.8,4446.0,6207.6
21-Jul-23 5:30 PM ICT,1347.2,98.1,2387.9,571.5,2030.1,4430.1,6217.1
21-Jul-23 5:45 PM ICT,1340.1,98.1,2388.3,571.7,2030.3,4417.7,6222.7
21-Jul-23 6:00 PM ICT,1341.0,98.1,2388.7,571.9,2030.6,4431.4,6226.3
21-Jul-23 6:15 PM ICT,1341.7,98.1,2389.1,572.1,2030.8,4437.9,6229.1
21-Jul-23 6:30 PM ICT,1342.4,98.1,2389.6,572.3,2031.1,4429.4,6231.8
21-Jul-23 6:45 PM ICT,1343.2,98.1,2390.2,572.8,2031.6,4445.3,6234.6
21-Jul-23 7:00 PM ICT,1344.2,98.1,2390.8,573.2,2032.1,4435.5,6237.5
21-Jul-23 7:15 PM ICT,1345.2,98.1,2391.4,573.6,2032.6,4430.0,6240.3
21-Jul-23 7:30 PM ICT,1346.1,98.2,2392.0,574.0,2033.0,4418.3,6243.2
21-Jul-23 7:45 PM ICT,1355.2,98.2,2392.6,574.4,2033.5,4440.8,6246.5
21-Jul-23 8:00 PM ICT,1356.1,98.2,2393.3,574.8,2034.0,4433.7,6249.5
21-Jul-23 8:15 PM ICT,1349.1,98.2,2393.9,575.2,2034.4,4423.7,6252.3
21-Jul-23 8:30 PM ICT,1350.0,98.2,2394.5,575.6,2034.9,4442.8,6255.0
21-Jul-23 8:45 PM ICT,1350.9,98.2,2395.2,575.8,2035.4,4434.4,6257.6
21-Jul-23 9:00 PM ICT,1351.8,98.2,2395.8,576.0,2035.8,4426.6,6260.0
21-Jul-23 9:15 PM ICT,1352.7,98.2,2396.5,576.2,2036.3,4416.0,6262.5
21-Jul-23 9:30 PM ICT,1353.3,98.2,2397.1,576.4,2036.8,4437.4,6265.0
21-Jul-23 9:45 PM ICT,1353.9,98.2,2397.8,576.6,2037.2,4425.3,6267.9
21-Jul-23 10:00 PM ICT,1354.7,98.2,2398.4,576.8,2037.6,4418.3,6270.4
21-Jul-23 10:15 PM ICT,1363.4,98.3,2399.0,577.1,2038.0,4428.2,6272.9
21-Jul-23 10:30 PM ICT,1364.0,98.3,2399.6,577.3,2038.5,4438.7,6275.2
21-Jul-23 10:45 PM ICT,1356.6,98.3,2400.3,577.5,2038.9,4417.3,6277.6
21-Jul-23 11:00 PM ICT,1356.9,98.3,2400.7,577.7,2039.3,4429.2,6280.0
21-Jul-23 11:15 PM ICT,1357.3,98.3,2401.2,577.9,2039.7,4440.2,6282.8
21-Jul-23 11:30 PM ICT,1357.9,98.3,2401.7,578.1,2040.1,4419.1,6285.2
21-Jul-23 11:45 PM ICT,1358.3,98.3,2402.3,578.3,2040.5,4428.9,6287.7
22-Jul-23 12:00 AM ICT,1358.8,98.3,2402.9,578.5,2041.0,4440.2,6290.1
22-Jul-23 12:15 AM ICT,1359.3,98.3,2403.5,578.7,2041.5,4419.8,6292.7
22-Jul-23 12:30 AM ICT,1359.7,98.3,2404.0,578.8,2041.9,4430.6,6295.2
22-Jul-23 12:45 AM ICT,1360.0,98.3,2404.6,579.0,2042.4,4440.6,6297.7
22-Jul-23 1:00 AM ICT,1360.6,98.4,2405.1,579.2,2042.8,4420.2,6300.6
22-Jul-23 1:15 AM ICT,1361.0,98.4,2405.6,579.4,2043.3,4431.0,6303.0
22-Jul-23 1:30 AM ICT,1361.4,98.4,2406.2,579.6,2043.7,4410.8,6305.4
22-Jul-23 1:45 AM ICT,1361.9,98.4,2406.8,579.8,2044.2,4388.7,6307.7
22-Jul-23 2:00 AM ICT,1362.4,98.4,2407.4,576.0,2044.8,4398.7,6310.0
22-Jul-23 2:15 AM ICT,1362.8,98.4,2407.9,580.2,2045.2,4410.2,6312.3
22-Jul-23 2:30 AM ICT,1363.2,98.4,2408.5,580.4,2045.7,4390.3,6314.6
22-Jul-23 2:45 AM ICT,1371.7,98.4,2409.1,580.6,2046.2,4399.8,6317.5
22-Jul-23 3:00 AM ICT,1364.2,98.4,2409.7,580.8,2046.7,4412.0,6319.8
22-Jul-23 3:15 AM ICT,1364.6,98.4,2410.4,581.0,2047.1,4389.4,6322.4
22-Jul-23 3:30 AM ICT,1365.0,98.4,2411.0,581.2,2047.6,4401.2,6324.8
22-Jul-23 3:45 AM ICT,1365.5,98.4,2411.7,581.3,2048.1,4411.5,6327.3
22-Jul-23 4:00 AM ICT,1366.0,98.5,2412.3,581.5,2048.6,4391.3,6329.7
22-Jul-23 4:15 AM ICT,1366.3,98.5,2412.9,581.7,2049.0,4401.7,6332.1
22-Jul-23 4:30 AM ICT,1366.7,98.5,2413.5,581.9,2049.5,4413.8,6335.1
22-Jul-23 4:45 AM ICT,1367.1,98.5,2414.1,582.1,2050.0,4391.0,6337.5
22-Jul-23 5:00 AM ICT,1367.6,98.5,2414.6,582.3,2050.5,4402.6,6339.9
22-Jul-23 5:15 AM ICT,1368.1,98.0,2415.2,582.4,2050.9,4412.0,6342.3
22-Jul-23 5:30 AM ICT,1368.5,98.0,2415.6,582.6,2051.3,4393.2,6344.7
22-Jul-23 5:45 AM ICT,1368.8,98.0,2415.9,582.8,2051.5,4402.1,6347.1
22-Jul-23 6:00 AM ICT,1369.1,98.0,2416.2,582.9,2051.7,4402.8,6349.7
22-Jul-23 6:15 AM ICT,1369.3,98.0,2416.5,583.1,2052.0,4402.8,6352.0
22-Jul-23 6:30 AM ICT,1369.6,98.0,2416.9,583.2,2052.3,4402.8,6354.2
22-Jul-23 6:45 AM ICT,1370.1,98.0,2417.2,583.4,2052.5,4434.8,6356.5
22-Jul-23 7:00 AM ICT,1370.5,98.1,2417.5,583.6,2052.7,4434.8,6359.2
22-Jul-23 7:15 AM ICT,1370.9,98.1,2417.8,583.8,2052.9,4434.8,6379.8
22-Jul-23 7:30 AM ICT,1371.5,98.1,2418.4,583.9,2053.1,4466.8,6399.3
22-Jul-23 7:45 AM ICT,1373.4,98.1,2419.7,584.1,2053.4,4466.8,6422.6
22-Jul-23 8:00 AM ICT,1377.2,98.1,2424.1,584.4,2054.3,4498.8,6452.7
22-Jul-23 8:15 AM ICT,1380.4,98.1,2428.1,585.1,2056.5,4530.8,6488.0
22-Jul-23 8:30 AM ICT,1385.8,98.1,2435.6,587.4,2059.1,4562.8,6527.1
22-Jul-23 8:45 AM ICT,1390.7,98.2,2446.3,589.6,2062.3,4594.8,6567.4
22-Jul-23 9:00 AM ICT,1400.3,98.3,2458.6,591.6,2065.2,4626.8,6605.5
22-Jul-23 9:15 AM ICT,1410.0,98.3,2474.1,593.9,2070.8,4658.8,6643.6
22-Jul-23 9:30 AM ICT,1421.6,98.4,2492.0,595.9,2076.9,4690.8,6680.5
22-Jul-23 9:45 AM ICT,1431.0,98.4,2511.8,597.9,2083.5,4722.8,6718.5
22-Jul-23 10:00 AM ICT,1439.4,98.5,2532.6,599.9,2090.1,4754.8,6756.9
22-Jul-23 10:15 AM ICT,1450.5,98.0,2551.9,601.9,2096.7,4754.8,6794.6
22-Jul-23 10:30 AM ICT,1462.7,98.0,2571.6,604.2,2103.7,4786.8,6832.4
22-Jul-23 10:45 AM ICT,1474.7,98.1,2589.1,606.0,2110.8,4850.8,6868.7
22-Jul-23 11:00 AM ICT,1484.0,98.1,2605.9,607.6,2118.0,4882.8,6905.1
22-Jul-23 11:15 AM ICT,1492.4,98.2,2623.8,609.9,2125.4,4946.8,6941.3
22-Jul-23 11:30 AM ICT,1500.8,98.2,2641.0,612.5,2133.0,5010.8,6977.6
22-Jul-23 11:45 AM ICT,1510.5,98.8,2657.5,615.0,2140.7,5042.8,7016.0
22-Jul-23 12:00 PM ICT,1520.4,98.8,2672.1,616.8,2148.6,5074.8,7051.7
22-Jul-23 12:15 PM ICT,1526.5,98.8,2683.3,618.1,2155.9,5106.8,7087.8
22-Jul-23 12:30 PM ICT,1530.1,98.8,2692.6,619.4,2162.9,5106.8,7122.0
22-Jul-23 12:45 PM ICT,1534.0,98.3,2701.3,620.9,2169.9,5138.8,7155.0
22-Jul-23 1:00 PM ICT,1539.2,98.4,2710.2,622.3,2176.5,5202.8,7188.0
22-Jul-23 1:15 PM ICT,1546.4,98.4,2720.1,624.5,2183.8,5266.8,7222.7
22-Jul-23 1:30 PM ICT,1549.8,98.4,2736.8,626.9,2191.5,5298.8,7260.2
22-Jul-23 1:45 PM ICT,1569.5,98.5,2758.0,629.5,2199.6,5330.8,7302.6
22-Jul-23 2:00 PM ICT,1572.4,98.5,2778.6,632.2,2208.3,5362.8,7347.5
22-Jul-23 2:15 PM ICT,1591.2,98.0,2798.2,634.5,2216.8,5426.8,7391.7
22-Jul-23 2:30 PM ICT,1602.5,98.0,2816.3,637.0,2225.2,5426.8,7434.5
22-Jul-23 2:45 PM ICT,1605.7,98.1,2832.7,636.0,2233.5,5458.8,7472.5
22-Jul-23 3:00 PM ICT,1624.9,98.1,2848.4,642.3,2242.3,5490.8,7509.6
22-Jul-23 3:15 PM ICT,1635.8,98.1,2867.4,644.2,2250.7,5523.6,7548.1
22-Jul-23 3:30 PM ICT,1647.0,98.1,2882.9,646.0,2258.7,5504.4,7586.5
22-Jul-23 3:45 PM ICT,1658.8,98.2,2897.7,648.0,2266.8,5504.4,7624.3
22-Jul-23 4:00 PM ICT,1670.3,98.2,2911.5,650.2,2275.0,5536.4,7659.5
22-Jul-23 4:15 PM ICT,1681.1,101.7,2926.4,652.1,2284.8,5537.9,7694.2
22-Jul-23 4:30 PM ICT,1689.7,101.8,2942.1,654.2,2294.7,5542.7,7731.1
22-Jul-23 4:45 PM ICT,1698.4,101.8,2956.7,656.6,2304.6,5544.0,7767.6
22-Jul-23 5:00 PM ICT,1693.5,101.8,2968.7,658.7,2312.0,5578.5,7804.2
22-Jul-23 5:15 PM ICT,1694.3,101.8,2974.9,659.0,2316.4,5578.5,7825.6
22-Jul-23 5:30 PM ICT,1694.4,101.8,2977.3,659.1,2318.2,5610.5,7835.6
22-Jul-23 5:45 PM ICT,1694.4,101.8,2977.7,659.2,2318.5,5610.5,7840.3
22-Jul-23 6:00 PM ICT,1694.4,102.1,2978.1,659.4,2318.7,5610.5,7844.7
22-Jul-23 6:15 PM ICT,1694.4,108.4,2978.6,659.7,2319.0,5610.5,7855.1
22-Jul-23 6:30 PM ICT,1694.5,114.8,2979.1,660.1,2319.4,5610.5,7865.6
22-Jul-23 6:45 PM ICT,1694.6,121.1,2979.8,660.5,2320.0,5612.3,7876.4
22-Jul-23 7:00 PM ICT,1694.8,127.9,2980.5,660.8,2320.5,5623.9,7886.7
22-Jul-23 7:15 PM ICT,1694.9,134.2,2981.2,661.2,2321.1,5601.9,7896.1
22-Jul-23 7:30 PM ICT,1703.0,140.7,2981.9,661.6,2321.6,5613.5,7905.7
22-Jul-23 7:45 PM ICT,1703.1,145.0,2982.6,662.0,2322.2,5623.3,7913.6
22-Jul-23 8:00 PM ICT,1703.3,146.4,2983.2,662.4,2322.7,5602.5,7918.1
22-Jul-23 8:15 PM ICT,1703.4,146.4,2983.9,662.7,2323.3,5613.4,7921.1
22-Jul-23 8:30 PM ICT,1703.5,146.5,2984.6,663.1,2323.8,5624.8,7924.0
22-Jul-23 8:45 PM ICT,1703.6,146.5,2985.3,663.3,2324.4,5602.7,7926.6
22-Jul-23 9:00 PM ICT,1703.8,146.5,2985.9,663.5,2324.9,5614.1,7929.4
22-Jul-23 9:15 PM ICT,1703.9,146.5,2986.6,663.8,2325.4,5625.3,7932.0
22-Jul-23 9:30 PM ICT,1704.0,146.5,2987.2,664.0,2326.0,5602.9,7934.6
22-Jul-23 9:45 PM ICT,1704.1,146.5,2987.9,664.2,2326.5,5614.8,7937.7
22-Jul-23 10:00 PM ICT,1704.3,146.5,2988.5,664.4,2327.0,5625.2,7940.3
22-Jul-23 10:15 PM ICT,1704.4,146.5,2989.2,664.6,2327.5,5604.0,7942.7
22-Jul-23 10:30 PM ICT,1704.6,146.5,2989.9,664.9,2328.1,5614.1,7945.1
22-Jul-23 10:45 PM ICT,1704.9,146.5,2990.5,665.1,2328.6,5626.0,7947.4
22-Jul-23 11:00 PM ICT,1705.2,146.5,2991.2,665.3,2329.2,5602.9,7949.8
22-Jul-23 11:15 PM ICT,1705.5,146.5,2991.9,665.5,2329.7,5614.9,7952.6
22-Jul-23 11:30 PM ICT,1705.8,146.6,2992.5,665.7,2330.2,5624.3,7955.0
22-Jul-23 11:45 PM ICT,1706.0,146.6,2993.2,665.8,2330.7,5603.4,7957.5
23-Jul-23 12:00 AM ICT,1706.1,146.6,2993.8,666.0,2331.2,5612.4,7959.9
23-Jul-23 12:15 AM ICT,1706.2,146.6,2994.4,666.2,2331.6,5623.4,7962.4
23-Jul-23 12:30 AM ICT,1706.4,146.6,2995.0,666.4,2332.1,5600.6,7964.9
23-Jul-23 12:45 AM ICT,1706.5,146.6,2995.6,666.5,2332.6,5613.3,7967.8
23-Jul-23 1:00 AM ICT,1706.6,146.6,2996.1,666.7,2333.1,5622.7,7970.3
23-Jul-23 1:15 AM ICT,1706.7,146.6,2996.7,666.9,2333.5,5631.7,7972.7
23-Jul-23 1:30 AM ICT,1706.8,146.6,2997.2,667.0,2334.0,5609.7,7975.1
23-Jul-23 1:45 AM ICT,1707.0,146.6,2997.7,667.2,2334.5,5620.0,7977.4
23-Jul-23 2:00 AM ICT,1707.1,146.6,2998.3,667.3,2335.0,5630.3,7979.8
23-Jul-23 2:15 AM ICT,1707.2,146.6,2998.8,667.5,2335.4,5609.1,7982.1
23-Jul-23 2:30 AM ICT,1707.3,146.6,2999.3,667.6,2335.9,5619.3,7985.0
23-Jul-23 2:45 AM ICT,1707.5,146.6,2999.9,667.8,2336.4,5628.4,7987.4
23-Jul-23 3:00 AM ICT,1707.6,146.6,3000.4,667.9,2336.9,5606.8,7989.9
23-Jul-23 3:15 AM ICT,1707.7,146.7,3001.0,668.1,2337.4,5617.2,7992.2
23-Jul-23 3:30 AM ICT,1707.8,146.7,3001.6,668.2,2337.8,5626.2,7994.8
23-Jul-23 3:45 AM ICT,1708.0,146.7,3002.1,668.4,2338.3,5606.1,7997.2
23-Jul-23 4:00 AM ICT,1708.1,146.7,3002.7,668.6,2338.8,5616.1,7968.0
23-Jul-23 4:15 AM ICT,1700.2,146.7,3003.2,668.8,2339.3,5625.6,8002.5
23-Jul-23 4:30 AM ICT,1700.4,146.7,3003.8,669.0,2339.7,5603.8,8005.0
23-Jul-23 4:45 AM ICT,1700.5,146.7,3004.4,669.1,2340.2,5613.2,8007.4
23-Jul-23 5:00 AM ICT,1700.6,146.7,3005.0,669.3,2340.7,5622.7,8009.9
23-Jul-23 5:15 AM ICT,1700.7,146.7,3005.7,669.5,2341.2,5602.4,8012.3
23-Jul-23 5:30 AM ICT,1700.9,146.7,3006.2,669.7,2341.6,5612.9,8014.6
23-Jul-23 5:45 AM ICT,1700.9,146.7,3006.6,669.8,2341.9,5617.7,8017.2
23-Jul-23 6:00 AM ICT,1700.9,146.7,3006.9,669.9,2342.0,5617.7,8019.3
23-Jul-23 6:15 AM ICT,1700.9,146.7,3007.2,670.1,2342.2,5617.7,8021.4
23-Jul-23 6:30 AM ICT,1700.9,146.7,3007.4,670.2,2342.4,5617.7,8023.6
23-Jul-23 6:45 AM ICT,1700.9,146.7,3007.6,670.3,2342.6,5617.7,8025.7
23-Jul-23 7:00 AM ICT,1700.9,146.8,3007.9,670.5,2342.7,5617.7,8028.0
23-Jul-23 7:15 AM ICT,1701.0,146.8,3008.2,670.6,2342.9,5649.7,8030.1
23-Jul-23 7:30 AM ICT,1701.1,146.8,3008.5,670.7,2343.1,5649.7,8032.7
23-Jul-23 7:45 AM ICT,1701.6,146.8,3008.8,670.8,2343.3,5681.7,8035.0
23-Jul-23 8:00 AM ICT,1703.5,146.8,3009.4,671.0,2344.1,5713.7,8052.2
23-Jul-23 8:15 AM ICT,1713.0,146.8,3010.9,671.1,2346.3,5713.7,8074.1
23-Jul-23 8:30 AM ICT,1715.6,146.8,3012.5,671.4,2348.5,5745.7,8101.0
23-Jul-23 8:45 AM ICT,1711.1,151.8,3013.8,672.3,2350.4,5777.7,8140.4
23-Jul-23 9:00 AM ICT,1721.6,157.5,3015.3,673.3,2352.5,5809.7,8180.5
23-Jul-23 9:15 AM ICT,1723.3,162.2,3016.7,674.3,2354.8,5809.7,8217.5
23-Jul-23 9:30 AM ICT,1717.6,168.1,3018.2,675.1,2357.0,5809.7,8253.5
23-Jul-23 9:45 AM ICT,1720.1,174.6,3019.7,675.5,2359.3,5841.7,8288.0
23-Jul-23 10:00 AM ICT,1729.8,174.6,3021.3,676.2,2361.7,5841.7,8317.5
23-Jul-23 10:15 AM ICT,1731.9,174.6,3022.8,676.7,2364.0,5873.7,8346.0
23-Jul-23 10:30 AM ICT,1725.5,174.6,3023.3,677.2,2364.3,5873.7,8368.8
23-Jul-23 10:45 AM ICT,1727.5,174.6,3023.7,677.8,2364.5,5905.7,8391.2
23-Jul-23 11:00 AM ICT,1737.7,174.6,3024.1,678.3,2364.7,5937.7,8413.0
23-Jul-23 11:15 AM ICT,1739.8,174.7,3024.4,678.8,2364.9,5937.7,8432.9
23-Jul-23 11:30 AM ICT,1734.8,174.7,3024.8,679.5,2365.1,6001.7,8452.6
23-Jul-23 11:45 AM ICT,1744.6,174.7,3025.2,680.1,2365.4,6033.7,8470.9
23-Jul-23 12:00 PM ICT,1746.5,174.7,3025.6,680.7,2365.6,6065.7,8490.4
23-Jul-23 12:15 PM ICT,1747.9,174.8,3025.9,681.3,2365.8,6097.7,8510.7
23-Jul-23 12:30 PM ICT,1741.4,174.8,3026.2,682.0,2366.0,6161.7,8531.4
23-Jul-23 12:45 PM ICT,1743.1,174.8,3026.4,682.7,2366.2,6193.7,8549.2
23-Jul-23 1:00 PM ICT,1752.9,174.8,3026.8,683.4,2366.4,6225.7,8565.8
23-Jul-23 1:15 PM ICT,1754.8,174.9,3027.1,684.1,2366.6,6289.7,8582.5
23-Jul-23 1:30 PM ICT,1748.7,174.9,3027.3,684.8,2366.8,6353.7,8600.5
23-Jul-23 1:45 PM ICT,1750.5,174.9,3027.6,685.6,2367.0,6385.7,8622.5
23-Jul-23 2:00 PM ICT,1760.7,175.0,3027.9,686.3,2367.2,6417.7,8642.2
23-Jul-23 2:15 PM ICT,1762.7,174.0,3028.1,687.1,2367.4,6449.7,8661.0
23-Jul-23 2:30 PM ICT,1756.4,174.0,3028.4,687.8,2367.6,6481.7,8677.9
23-Jul-23 2:45 PM ICT,1758.1,174.1,3028.7,688.6,2367.8,6513.7,8695.2
23-Jul-23 3:00 PM ICT,1760.1,174.1,3029.0,689.4,2368.0,6577.7,8713.5
23-Jul-23 3:15 PM ICT,1770.0,174.1,3029.3,690.1,2368.3,6609.7,8731.7
23-Jul-23 3:30 PM ICT,1764.3,174.2,3029.6,690.8,2368.4,6673.7,8749.6
23-Jul-23 3:45 PM ICT,1766.6,174.2,3029.8,691.4,2368.6,6705.7,8767.4
23-Jul-23 4:00 PM ICT,1767.8,174.3,3030.2,692.0,2368.8,6705.7,8785.1
23-Jul-23 4:15 PM ICT,1768.3,174.3,3030.6,692.6,2369.0,6737.7,8802.5
23-Jul-23 4:30 PM ICT,1777.1,174.4,3030.9,693.2,2369.2,6769.7,8820.8
23-Jul-23 4:45 PM ICT,1777.8,174.4,3031.3,693.6,2369.4,6769.7,8768.0
23-Jul-23 5:00 PM ICT,1778.2,174.4,3031.6,693.7,2369.6,6801.7,8837.2
23-Jul-23 5:15 PM ICT,1778.3,174.4,3032.0,693.8,2369.7,6833.7,8840.4
23-Jul-23 5:30 PM ICT,1778.5,174.4,3032.4,694.0,2370.0,6833.7,8842.7
23-Jul-23 5:45 PM ICT,1778.7,174.4,3032.8,694.1,2370.2,6833.7,8845.1
23-Jul-23 6:00 PM ICT,1778.9,176.2,3033.2,694.3,2370.4,6833.7,8849.2
23-Jul-23 6:15 PM ICT,1779.1,179.1,3033.6,694.4,2370.6,6833.7,8854.5
23-Jul-23 6:30 PM ICT,1779.4,179.1,3034.1,694.7,2371.0,6833.7,8856.9
23-Jul-23 6:45 PM ICT,1779.7,179.1,3034.6,695.0,2371.4,6865.7,8859.6
23-Jul-23 7:00 PM ICT,1779.9,179.1,3035.1,695.5,2371.8,6874.6,8863.1
23-Jul-23 7:15 PM ICT,1780.0,179.1,3035.6,695.8,2372.3,6819.9,8865.8
23-Jul-23 7:30 PM ICT,1772.2,179.1,3036.1,696.2,2372.8,6831.6,8868.5
23-Jul-23 7:45 PM ICT,1772.3,179.1,3036.7,696.6,2373.4,6840.3,8871.1
23-Jul-23 8:00 PM ICT,1772.4,179.1,3037.2,696.9,2373.9,6820.4,8873.7
23-Jul-23 8:15 PM ICT,1772.5,179.1,3037.8,697.2,2374.4,6829.4,8876.3
23-Jul-23 8:30 PM ICT,1772.6,179.1,3038.3,697.4,2374.9,6840.3,8878.8
23-Jul-23 8:45 PM ICT,1772.8,179.2,3038.9,697.6,2375.4,6818.2,8881.3
23-Jul-23 9:00 PM ICT,1772.9,179.2,3039.4,697.8,2375.9,6828.4,8884.1
23-Jul-23 9:15 PM ICT,1773.0,179.2,3040.0,698.0,2376.4,6838.3,8886.7
23-Jul-23 9:30 PM ICT,1773.1,179.2,3040.6,698.2,2376.9,6847.7,8889.0
23-Jul-23 9:45 PM ICT,1773.3,179.2,3041.1,698.4,2377.5,6825.2,8891.4
23-Jul-23 10:00 PM ICT,1773.4,179.2,3041.6,698.6,2377.9,6836.0,8893.8
23-Jul-23 10:15 PM ICT,1773.5,179.2,3042.2,698.7,2378.4,6845.1,8896.2
23-Jul-23 10:30 PM ICT,1773.6,179.2,3042.8,698.9,2378.9,6822.0,8898.7
23-Jul-23 10:45 PM ICT,1773.7,179.2,3043.4,699.1,2379.5,6832.9,8901.5
23-Jul-23 11:00 PM ICT,1773.9,179.2,3044.0,699.3,2380.0,6842.0,8903.8
23-Jul-23 11:15 PM ICT,1774.0,179.2,3044.6,699.5,2380.4,6819.5,8906.2
23-Jul-23 11:30 PM ICT,1774.1,179.3,3045.2,699.7,2380.9,6828.7,8908.5
23-Jul-23 11:45 PM ICT,1774.2,179.3,3045.8,699.9,2381.3,6839.2,8910.8
24-Jul-23 12:00 AM ICT,1774.3,179.3,3046.4,700.1,2381.8,6847.9,8913.3
24-Jul-23 12:15 AM ICT,1774.5,179.3,3047.0,700.3,2382.2,6826.2,8915.7
24-Jul-23 12:30 AM ICT,1774.6,179.3,3047.6,700.4,2382.7,6835.0,8918.7
24-Jul-23 12:45 AM ICT,1774.7,179.3,3048.1,700.6,2383.3,6845.4,8921.1
24-Jul-23 1:00 AM ICT,1774.8,179.3,3048.7,700.8,2383.7,6822.5,8923.6
24-Jul-23 1:15 AM ICT,1774.9,179.3,3049.2,700.9,2384.2,6833.1,8926.0
24-Jul-23 1:30 AM ICT,1775.1,179.3,3049.7,701.1,2384.7,6841.0,8928.4
24-Jul-23 1:45 AM ICT,1775.2,179.3,3050.2,701.4,2385.1,6819.8,8930.8
24-Jul-23 2:00 AM ICT,1775.3,179.3,3050.8,701.5,2385.6,6829.1,8933.6
24-Jul-23 2:15 AM ICT,1775.4,179.3,3051.3,701.7,2386.0,6839.2,8936.1
24-Jul-23 2:30 AM ICT,1775.5,179.4,3051.8,701.9,2386.5,6847.4,8938.5
24-Jul-23 2:45 AM ICT,1775.7,179.4,3052.3,702.1,2387.0,6826.4,8940.7
24-Jul-23 3:00 AM ICT,1775.8,179.4,3052.8,702.3,2387.4,6835.1,8943.1
24-Jul-23 3:15 AM ICT,1775.9,179.4,3053.3,702.5,2387.8,6845.8,8945.5
24-Jul-23 3:30 AM ICT,1776.0,179.4,3053.8,702.7,2388.2,6822.1,8947.8
24-Jul-23 3:45 AM ICT,1776.2,179.4,3054.4,702.9,2388.6,6832.4,8950.6
24-Jul-23 4:00 AM ICT,1776.3,179.4,3054.9,703.1,2389.1,6841.5,8953.0
24-Jul-23 4:15 AM ICT,1776.4,179.4,3055.4,703.3,2389.5,6820.4,8955.3
24-Jul-23 4:30 AM ICT,1776.5,179.4,3055.9,703.5,2390.0,6828.3,8957.8
24-Jul-23 4:45 AM ICT,1776.6,179.4,3056.4,703.7,2390.4,6838.3,8960.1
24-Jul-23 5:00 AM ICT,1776.8,179.4,3056.9,703.9,2390.9,6816.0,8962.5
24-Jul-23 5:15 AM ICT,1777.0,179.5,3057.4,700.0,2391.4,6825.9,8964.8
24-Jul-23 5:30 AM ICT,1777.2,179.5,3057.9,704.2,2391.8,6832.5,8967.6
24-Jul-23 5:45 AM ICT,1777.3,179.5,3058.2,704.3,2392.0,6844.1,8970.4
24-Jul-23 6:00 AM ICT,1777.3,179.5,3058.5,704.4,2392.3,6821.3,8973.0
24-Jul-23 6:15 AM ICT,1777.5,179.5,3058.8,704.6,2392.5,6830.3,8975.2
24-Jul-23 6:30 AM ICT,1777.8,179.5,3059.1,704.7,2392.7,6839.3,8977.2
24-Jul-23 6:45 AM ICT,1786.1,179.5,3059.4,704.8,2393.0,6847.1,8979.6
24-Jul-23 7:00 AM ICT,1786.5,179.5,3059.7,705.0,2393.2,6820.1,8982.3
24-Jul-23 7:15 AM ICT,1786.8,179.5,3060.1,705.1,2393.3,6820.6,8986.0
24-Jul-23 7:30 AM ICT,1787.0,179.5,3060.9,705.2,2393.5,6820.6,8990.5
24-Jul-23 7:45 AM ICT,1780.4,179.5,3062.3,705.3,2393.7,6820.6,8996.0
24-Jul-23 8:00 AM ICT,1783.0,179.5,3064.9,706.1,2396.0,6820.6,9007.1
